id_talhao;fazenda_nome;setor_nome;codigo_talhao;textura_solo_descricao;safra_ocupacao_variedade;periodo_safra_classe;safra_data_inicio;safra_data_fim;data_plantio_inicio;data_plantio_fim;data_emergencia;data_colheita_inicio;data_colheita_fim;produtividade;ultimo_estadio_fenologico
12808;Repouso;Rio Manso;82;Argilosa 35%-60%;Safra 17/18 Soja S3;Safra;2017-01-01;2018-01-01;2017-10-27;2017-10-29;2017-11-03;2017-02-24;2017-02-26;71,4453139280534;R5.4
3637;Repouso;Rio Manso;82;Argilosa 35%-60%;Safra 14/15 Milho M7;Safrinha;2014-01-01;2015-01-01;0;0;0;2014-08-03;2014-08-05;0;0
29940;Repouso;Rio Manso;82;Argilosa 35%-60%;Safra 21/22 Soja S6;Safra;2021-01-01;2022-01-01;2021-10-11;2021-10-11;2021-10-20;2021-01-31;2021-02-03;70,268919359891;0
15879;Repouso;Rio Manso;82;Argilosa 35%-60%;Safra 17/18 Milho M9;Safrinha;2017-01-01;2018-01-01;2017-03-02;2017-03-03;2017-03-08;2017-07-25;2017-08-01;99,5737955291623;0
11410;Repouso;Rio Manso;82;Argilosa 35%-60%;Safra 16/17 Soja S5;Outros;2016-01-01;2016-12-31;2016-01-27;2016-01-29;2016-02-04;2016-05-03;2016-05-04;40,3914570319111;R5.3
26339;Repouso;Rio Manso;82;Argilosa 35%-60%;Safra 20/21 Soja S4;Safra;2020-01-01;2020-12-31;2020-10-12;2020-10-13;2020-10-19;2020-02-05;2020-02-06;69,9009230807599;0
29941;Repouso;Rio Manso;82;Argilosa 35%-60%;Safra 21/22 Soja S7;Safra;2021-01-01;2022-01-01;2021-10-09;2021-10-10;2021-10-20;2021-01-15;2021-01-16;50,5782322474189;R5.2
3636;Repouso;Rio Manso;82;Argilosa 35%-60%;Safra 14/15 Milho M5;Safrinha;2014-01-01;2015-01-01;0;0;0;2014-08-03;2014-08-05;0;0
18986;Repouso;Rio Manso;83;Argilosa 35%-60%;Safra 18/19 Algod�o A2;Safrinha;2018-01-01;2019-01-01;2018-01-29;2018-01-30;2018-02-06;2018-07-25;2018-09-09;73,4088199772662;Fn
26794;Repouso;Rio Manso;83;Argilosa 35%-60%;Safra 20/21 Algod�o A2;Safrinha;2020-01-01;2020-12-31;2020-02-12;2020-02-13;2020-02-19;0;0;66,2072368960223;Fn
21433;Repouso;Rio Manso;83;Argilosa 35%-60%;Safra 19/20 Soja S5;Safra;2019-01-01;2020-01-01;2019-10-05;2019-10-06;2019-10-12;2019-01-28;2019-01-31;72,6582102702805;R5.5
2991;Repouso;Rio Manso;83;Argilosa 35%-60%;Safra 14/15 Soja S5;Safra;2014-01-01;2015-01-01;2014-10-19;2014-10-19;0;2014-02-23;2014-02-24;0;0
29276;Repouso;Rio Manso;83;Argilosa 35%-60%;Safra 21/22 Soja S1;Safra;2021-01-01;2022-01-01;2021-10-09;2021-10-10;2021-10-19;2021-01-30;2021-02-02;62,5193235460846;R4
17196;Repouso;Rio Manso;83;Argilosa 35%-60%;Safra 18/19 Soja S1;Safra;2018-01-01;2019-01-01;2018-09-29;2018-09-30;2018-10-06;2018-01-23;2018-01-24;73,7603663379773;R6
5574;Repouso;Rio Manso;83;Argilosa 35%-60%;Safra 15/16 Milho M3;Safrinha;2015-01-01;2016-01-01;2015-03-05;2015-03-06;2015-03-12;2015-08-15;2015-08-15;0;V1
25614;Repouso;Rio Manso;83;Argilosa 35%-60%;Safra 20/21 Soja S4;Safra;2020-01-01;2020-12-31;2020-10-12;2020-10-13;2020-10-19;2020-02-09;2020-02-11;71,8402496359896;R5.4
33957;Repouso;Rio Manso;83;Argilosa 35%-60%;Safra 22/23 Algod�o A1;Safrinha;2022-01-01;2023-01-01;2022-01-14;2022-01-15;2022-01-20;0;0;0;0
2257;Repouso;Rio Manso;83;Argilosa 35%-60%;Safra 16/17 Soja S1;Safra;2016-01-01;2016-12-31;2016-09-19;2016-09-20;2016-09-23;2016-01-09;2016-01-13;66,9882505428555;R6
30406;Repouso;Rio Manso;83;Argilosa 35%-60%;Safra 21/22 Algod�o A8;Safrinha;2021-01-01;2022-01-01;2021-01-31;2021-02-02;2021-02-06;2021-08-21;2021-10-24;73,3037232617988;0
32862;Repouso;Rio Manso;83;Argilosa 35%-60%;Safra 22/23 Soja S1;Safra;2022-01-01;2023-01-01;2022-10-01;2022-10-02;2022-10-06;2022-01-13;2022-01-16;71,5059608217984;R5
12793;Repouso;Rio Manso;83;Argilosa 35%-60%;Safra 17/18 Soja S3;Safra;2017-01-01;2018-01-01;2017-10-17;2017-10-18;2017-10-24;2017-02-20;2017-02-25;67,5414200366865;R5.5
15672;Repouso;Rio Manso;83;Argilosa 35%-60%;Safra 17/18 Milho M8;Safrinha;2017-01-01;2018-01-01;2017-02-25;2017-02-25;2017-03-02;2017-07-28;2017-07-29;96,8364794128547;0
9916;Repouso;Rio Manso;83;Argilosa 35%-60%;Safra 16/17 Soja S7;Outros;2016-01-01;2016-12-31;2016-01-10;2016-01-11;2016-01-23;2016-04-15;2016-04-17;38,7277532766897;R7.2
22275;Repouso;Rio Manso;83;Argilosa 35%-60%;Safra 19/20 Algod�o A3;Safrinha;2019-01-01;2020-01-01;2019-02-04;2019-02-07;2019-02-09;0;0;78,2109606002549;Fn
3817;Repouso;Rio Manso;83;Argilosa 35%-60%;Safra 14/15 Milho M8;Safrinha;2014-01-01;2015-01-01;2014-02-24;2014-02-24;0;2014-08-01;2014-08-03;0;0
3771;Repouso;Rio Manso;83;Argilosa 35%-60%;Safra 14/15 Milho M8;Safrinha;2014-01-01;2015-01-01;2014-02-24;2014-02-25;0;2014-08-01;2014-08-03;0;0
3180;Repouso;Rio Manso;83;Argilosa 35%-60%;Safra 14/15 Soja S7;Safra;2014-01-01;2015-01-01;2014-10-19;2014-10-20;0;2014-02-21;2014-02-23;0;0
5573;Repouso;Rio Manso;83;Argilosa 35%-60%;Safra 15/16 Milho M4;Safrinha;2015-01-01;2016-01-01;2015-03-06;2015-03-06;2015-03-13;2015-08-15;2015-08-15;0;V1
11304;Repouso;Rio Manso;83;Argilosa 35%-60%;Safra 16/17 Soja S3;Outros;2016-01-01;2016-12-31;2016-01-13;2016-01-13;2016-01-24;2016-05-03;2016-05-05;46,7108810635821;R5.4
29980;Repouso;Rio Manso;83;Argilosa 35%-60%;Safra 21/22 Soja S6;Safra;2021-01-01;2022-01-01;2021-10-10;2021-10-10;2021-10-19;2021-01-30;2021-02-02;61,5842971202686;R5.5
23313;Repouso;Rio Manso;83;Argilosa 35%-60%;Safra 19/20 Algod�o A1;Safrinha;2019-01-01;2020-01-01;2019-02-08;2019-02-09;2019-02-13;0;0;71,7842690660415;0
15807;Repouso;Rio Manso;83;Argilosa 35%-60%;Safra 17/18 Milho M5;Safrinha;2017-01-01;2018-01-01;2017-02-25;2017-02-26;2017-03-03;2017-07-28;2017-07-29;111,404312494238;0
11303;Repouso;Rio Manso;83;Argilosa 35%-60%;Safra 16/17 Soja S3;Outros;2016-01-01;2016-12-31;2016-01-13;2016-01-17;2016-01-24;2016-04-28;2016-04-29;44,2223360654543;R6
3819;Repouso;Rio Manso;83;Argilosa 35%-60%;Safra 14/15 Milho M5;Safrinha;2014-01-01;2015-01-01;2014-02-25;2014-02-25;0;2014-08-01;2014-08-03;0;0
5549;Repouso;Rio Manso;83;Argilosa 35%-60%;Safra 15/16 Milho M4;Safrinha;2015-01-01;2016-01-01;2015-03-07;2015-03-07;2015-03-13;2015-08-15;2015-08-16;0;V1
11319;Repouso;Rio Manso;83;Argilosa 35%-60%;Safra 16/17 Soja S2;Outros;2016-01-01;2016-12-31;2016-01-16;2016-01-18;2016-01-24;2016-04-28;2016-04-29;48,3443799064371;0
2258;Repouso;Nova Esperan�a;84;Argilosa 35%-60%;Safra 16/17 Soja S1;Safra;2016-01-01;2016-12-31;2016-09-20;2016-09-20;2016-09-24;2016-01-14;2016-01-17;66,9835009127323;R6
25615;Repouso;Nova Esperan�a;84;Argilosa 35%-60%;Safra 20/21 Soja S1;Safra;2020-01-01;2020-12-31;2020-10-12;2020-10-12;2020-10-19;2020-02-08;2020-02-09;69,5245784399501;R5.4
5548;Repouso;Nova Esperan�a;84;Argilosa 35%-60%;Safra 15/16 Milho M4;Safrinha;2015-01-01;2016-01-01;2015-03-07;2015-03-07;2015-03-15;2015-08-15;2015-08-16;0;V1
22276;Repouso;Nova Esperan�a;84;Argilosa 35%-60%;Safra 19/20 Algod�o A7;Safrinha;2019-01-01;2020-01-01;2019-02-04;2019-02-06;2019-02-09;0;0;71,8220377246748;C2
21434;Repouso;Nova Esperan�a;84;Argilosa 35%-60%;Safra 19/20 Soja S5;Safra;2019-01-01;2020-01-01;2019-09-30;2019-09-30;2019-10-06;2019-01-26;2019-01-30;73,7978590086804;R7
11332;Repouso;Nova Esperan�a;84;Argilosa 35%-60%;Safra 16/17 Soja S5;Outros;2016-01-01;2016-12-31;2016-01-17;2016-01-17;2016-02-04;2016-04-29;2016-05-01;47,277205715482;R6
3769;Repouso;Nova Esperan�a;84;Argilosa 35%-60%;Safra 14/15 Milho M1;Safrinha;2014-01-01;2015-01-01;2014-02-22;2014-02-23;0;2014-07-31;2014-08-01;0;0
32871;Repouso;Nova Esperan�a;84;Argilosa 35%-60%;Safra 22/23 Soja S1;Safra;2022-01-01;2023-01-01;2022-10-02;2022-10-03;2022-10-06;2022-01-17;2022-01-19;71,1467891027894;R5
3001;Repouso;Nova Esperan�a;84;Argilosa 35%-60%;Safra 14/15 Soja S7;Safra;2014-01-01;2015-01-01;2014-10-19;2014-10-20;0;2014-02-21;2014-02-22;0;0
33958;Repouso;Nova Esperan�a;84;Argilosa 35%-60%;Safra 22/23 Algod�o A1;Safrinha;2022-01-01;2023-01-01;2022-01-19;2022-01-20;2022-01-25;0;0;0;0
26795;Repouso;Nova Esperan�a;84;Argilosa 35%-60%;Safra 20/21 Algod�o A2;Safrinha;2020-01-01;2020-12-31;2020-02-13;2020-02-13;2020-02-19;0;0;68,0518442798133;Fn
15673;Repouso;Nova Esperan�a;84;Argilosa 35%-60%;Safra 17/18 Milho M5;Safrinha;2017-01-01;2018-01-01;2017-02-26;2017-02-27;2017-03-04;2017-07-27;2017-07-29;103,440960970966;0
17195;Repouso;Nova Esperan�a;84;Argilosa 35%-60%;Safra 18/19 Soja S1;Safra;2018-01-01;2019-01-01;2018-09-28;2018-10-08;2018-10-06;2018-01-22;2018-01-24;76,4706665049085;R6
33816;Nova Esperan�a;Pedra Fina;47;Argilosa 35%-60%;Safra 22/23 Algod�o A8;Safrinha;2022-01-01;2023-01-01;0;0;0;0;0;0;0
30407;Repouso;Nova Esperan�a;84;Argilosa 35%-60%;Safra 21/22 Algod�o A2;Safrinha;2021-01-01;2022-01-01;2021-01-10;2021-01-12;2021-01-17;2021-08-21;2021-01-31;80,2005058788169;VE
18987;Repouso;Nova Esperan�a;84;Argilosa 35%-60%;Safra 18/19 Algod�o A7;Safrinha;2018-01-01;2019-01-01;2018-01-27;2018-01-28;2018-02-04;2018-07-26;2018-09-09;76,6778584552276;C1
29318;Repouso;Nova Esperan�a;84;Argilosa 35%-60%;Safra 21/22 Soja S1;Safra;2021-01-01;2022-01-01;2021-10-08;2021-10-08;2021-10-19;2021-01-09;2021-01-11;58,0478715355067;R6
12792;Repouso;Nova Esperan�a;84;Argilosa 35%-60%;Safra 17/18 Soja S3;Safra;2017-01-01;2018-01-01;2017-10-18;2017-10-18;2017-10-24;2017-02-18;2017-02-25;70,4304589190834;R5.5
3818;Repouso;Nova Esperan�a;84;Argilosa 35%-60%;Safra 14/15 Milho M5;Safrinha;2014-01-01;2015-01-01;2014-02-25;2014-02-25;0;2014-07-31;2014-07-31;0;0
26363;Repouso;Nova Esperan�a;84;Argilosa 35%-60%;Safra 20/21 Soja S4;Safra;2020-01-01;2020-12-31;2020-10-12;2020-10-12;2020-10-19;2020-02-08;2020-02-09;73,9284307102276;0
29917;Repouso;Nova Esperan�a;84;Argilosa 35%-60%;Safra 21/22 Soja S2;Safra;2021-01-01;2022-01-01;2021-10-08;2021-10-08;2021-10-19;2021-01-09;2021-01-11;62,6833682750705;R5.5
23293;Repouso;Nova Esperan�a;84;Argilosa 35%-60%;Safra 19/20 Algod�o A1;Safrinha;2019-01-01;2020-01-01;2019-02-08;2019-02-08;2019-02-13;0;0;66,7089255514589;C1
27163;Repouso;Nova Esperan�a;84;Argilosa 35%-60%;Safra 20/21 Algod�o A9;Safrinha;2020-01-01;2020-12-31;2020-02-10;2020-02-10;2020-02-19;0;0;75,562193104717;B1
15832;Repouso;Nova Esperan�a;84;Argilosa 35%-60%;Safra 17/18 Milho M1;Safrinha;2017-01-01;2018-01-01;2017-02-27;2017-02-27;2017-03-04;2017-07-27;2017-07-29;103,359604798182;0
5550;Repouso;Nova Esperan�a;84;Argilosa 35%-60%;Safra 15/16 Milho M5;Safrinha;2015-01-01;2016-01-01;2015-03-07;2015-03-08;2015-03-15;2015-08-15;2015-08-16;0;V1
11412;Repouso;Nova Esperan�a;84;Argilosa 35%-60%;Safra 16/17 Soja S5;Outros;2016-01-01;2016-12-31;2016-01-29;2016-01-29;2016-02-04;2016-05-03;2016-05-03;38,499355665823;R5.2
27172;Repouso;Nova Esperan�a;84;Argilosa 35%-60%;Safra 20/21 Algod�o A5;Safrinha;2020-01-01;2020-12-31;2020-02-13;2020-02-13;2020-02-19;0;0;75,7343010140654;0
29938;Repouso;Nova Esperan�a;84;Argilosa 35%-60%;Safra 21/22 Soja S7;Safra;2021-01-01;2022-01-01;2021-10-09;2021-10-09;2021-10-19;2021-01-09;2021-01-11;60,7163971334047;0
11411;Repouso;Nova Esperan�a;84;Argilosa 35%-60%;Safra 16/17 Soja S6;Outros;2016-01-01;2016-12-31;2016-01-29;2016-02-01;2016-02-04;2016-05-15;2016-05-20;48,2430489178988;R5.2
18988;Repouso;Nova Esperan�a;85;Argilosa 35%-60%;Safra 18/19 Algod�o A8;Safrinha;2018-01-01;2019-01-01;2018-01-28;2018-01-29;2018-02-05;2018-07-23;2018-08-31;73,9608387419053;C3
17360;Repouso;Nova Esperan�a;85;Argilosa 35%-60%;Safra 18/19 Soja S1;Safra;2018-01-01;2019-01-01;2018-09-28;2018-09-28;2018-10-05;2018-01-21;2018-01-22;66,7777969017566;R5.5
15885;Repouso;Nova Esperan�a;85;Argilosa 35%-60%;Safra 17/18 Milho M9;Safrinha;2017-01-01;2018-01-01;2017-03-03;2017-03-04;2017-03-09;2017-08-05;2017-08-06;95,1183874943299;0
12778;Repouso;Nova Esperan�a;85;Argilosa 35%-60%;Safra 17/18 Soja S3;Safra;2017-01-01;2018-01-01;2017-10-06;2017-10-17;2017-10-23;2017-02-03;2017-02-19;60,6050480881784;R6
5557;Repouso;Nova Esperan�a;85;Argilosa 35%-60%;Safra 15/16 Milho M5;Safrinha;2015-01-01;2016-01-01;2015-03-09;2015-03-09;2015-03-15;2015-08-16;2015-08-16;0;0
32870;Repouso;Nova Esperan�a;85;Argilosa 35%-60%;Safra 22/23 Soja S1;Safra;2022-01-01;2023-01-01;2022-10-03;2022-10-05;2022-10-10;2022-01-18;2022-01-20;68,5318870367534;R5
33959;Repouso;Nova Esperan�a;85;Argilosa 35%-60%;Safra 22/23 Algod�o A1;Safrinha;2022-01-01;2023-01-01;2022-01-18;2022-01-19;2022-01-23;0;0;0;0
29319;Repouso;Nova Esperan�a;85;Argilosa 35%-60%;Safra 21/22 Soja S2;Safra;2021-01-01;2022-01-01;2021-10-05;2021-10-09;2021-10-10;2021-01-07;2021-01-10;57,0651874052562;R6
4826;Repouso;Nova Esperan�a;85;Argilosa 35%-60%;Safra 15/16 Soja S7;Safra;2015-01-01;2016-01-01;2015-10-30;2015-11-01;2015-11-09;2015-03-04;2015-03-06;0;R5.2
15463;Repouso;Nova Esperan�a;85;Argilosa 35%-60%;Safra 17/18 Algod�o A2;Safrinha;2017-01-01;2018-01-01;2017-02-04;2017-02-05;2017-02-09;2017-08-24;2017-09-30;79,6991071558764;Fn
11760;Repouso;Nova Esperan�a;85;Argilosa 35%-60%;Safra 16/17 Milho M7;Safrinha;2016-01-01;2016-12-31;2016-03-06;2016-03-08;2016-03-13;2016-08-05;2016-08-07;98,5757680654539;V5
25616;Repouso;Nova Esperan�a;85;Argilosa 35%-60%;Safra 20/21 Soja S4;Safra;2020-01-01;2020-12-31;2020-10-09;2020-10-12;2020-10-17;2020-02-08;2020-02-09;71,8737385337244;R5.3
22279;Repouso;Nova Esperan�a;85;Argilosa 35%-60%;Safra 19/20 Algod�o A2;Safrinha;2019-01-01;2020-01-01;2019-02-06;2019-02-08;2019-02-11;0;0;70,5894021648848;Fn
3829;Repouso;Nova Esperan�a;85;Argilosa 35%-60%;Safra 14/15 Milho M1;Safrinha;2014-01-01;2015-01-01;2014-02-23;2014-02-24;0;2014-07-28;2014-07-30;0;0
26797;Repouso;Nova Esperan�a;85;Argilosa 35%-60%;Safra 20/21 Algod�o A6;Safrinha;2020-01-01;2020-12-31;2020-02-09;2020-02-15;2020-02-14;0;0;76,2955709543835;Fn
30408;Repouso;Nova Esperan�a;85;Argilosa 35%-60%;Safra 21/22 Algod�o A2;Safrinha;2021-01-01;2022-01-01;2021-01-09;2021-01-10;2021-01-15;2021-08-21;2021-01-31;77,9986944592772;VE
21435;Repouso;Nova Esperan�a;85;Argilosa 35%-60%;Safra 19/20 Soja S5;Safra;2019-01-01;2020-01-01;2019-09-29;2019-09-30;2019-10-06;2019-01-18;2019-01-26;73,1166762871486;R7
2377;Repouso;Nova Esperan�a;85;Argilosa 35%-60%;Safra 14/15 Soja S7;Safra;2014-01-01;2015-01-01;2014-10-20;2014-10-20;0;2014-02-22;2014-02-24;0;0
2078;Repouso;Nova Esperan�a;85;Argilosa 35%-60%;Safra 16/17 Soja S8;Safra;2016-01-01;2016-12-31;2016-10-22;2016-10-23;2016-10-27;2016-03-01;2016-03-03;60,4768203074404;R7.3
33925;Repouso;Vale Verde;36;Argilosa 35%-60%;Safra 22/23 Algod�o A6;Safrinha;2022-01-01;2023-01-01;2022-01-22;2022-01-24;2022-01-28;0;0;0;0
29939;Repouso;Nova Esperan�a;85;Argilosa 35%-60%;Safra 21/22 Soja S1;Safra;2021-01-01;2022-01-01;2021-10-09;2021-10-09;2021-10-10;2021-01-07;2021-01-10;56,2612673856723;0
3828;Repouso;Nova Esperan�a;85;Argilosa 35%-60%;Safra 14/15 Milho M2;Safrinha;2014-01-01;2015-01-01;2014-02-24;2014-02-24;0;2014-07-28;2014-07-28;0;0
5556;Repouso;Nova Esperan�a;85;Argilosa 35%-60%;Safra 15/16 Milho M8;Safrinha;2015-01-01;2016-01-01;2015-03-09;2015-03-10;2015-03-15;2015-08-16;2015-08-17;0;0
3830;Repouso;Nova Esperan�a;85;Argilosa 35%-60%;Safra 14/15 Milho M5;Safrinha;2014-01-01;2015-01-01;2014-02-25;2014-02-25;0;2014-07-28;2014-07-28;0;0
5463;Repouso;Nova Esperan�a;85;Argilosa 35%-60%;Safra 15/16 Milho M2;Safrinha;2015-01-01;2016-01-01;2015-03-10;2015-03-10;2015-03-15;2015-08-16;2015-08-17;0;0
21436;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 19/20 Soja S3;Safra;2019-01-01;2020-01-01;2019-10-04;2019-10-06;2019-10-12;2019-02-04;2019-02-11;70,5148946578128;R5.4
3832;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 14/15 Milho M8;Safrinha;2014-01-01;2015-01-01;2014-02-22;2014-02-23;0;2014-07-27;2014-07-27;0;0
12807;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 17/18 Soja S3;Safra;2017-01-01;2018-01-01;2017-10-23;2017-10-25;2017-10-30;2017-02-24;2017-02-26;72,0479657692297;R5.4
26798;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 20/21 Algod�o A3;Safrinha;2020-01-01;2020-12-31;2020-02-11;2020-02-13;2020-02-18;0;0;69,2509183606233;Fn
33960;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 22/23 Algod�o A1;Safrinha;2022-01-01;2023-01-01;2022-01-16;2022-01-17;2022-01-22;0;0;0;0
11759;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 16/17 Milho M7;Safrinha;2016-01-01;2016-12-31;2016-03-04;2016-03-06;2016-03-11;2016-08-08;2016-08-09;97,2090063556744;V6
22289;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 19/20 Milho M4;Safrinha;2019-01-01;2020-01-01;2019-02-10;2019-02-10;2019-02-14;0;0;92,0854961127163;0
25629;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 20/21 Soja S1;Safra;2020-01-01;2020-12-31;2020-10-13;2020-10-14;2020-10-21;2020-02-08;2020-02-08;72,1072940980748;R5.4
32863;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 22/23 Soja S1;Safra;2022-01-01;2023-01-01;2022-10-03;2022-10-04;2022-10-09;2022-01-15;2022-01-16;69,447693653976;R5
4825;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 15/16 Soja S6;Safra;2015-01-01;2016-01-01;2015-11-01;2015-11-06;2015-11-09;2015-03-06;2015-03-06;0;R5.3
5461;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 15/16 Milho M5;Safrinha;2015-01-01;2016-01-01;2015-03-11;2015-03-11;2015-03-17;2015-08-17;2015-08-17;0;V1
30775;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 21/22 Algod�o A6;Safrinha;2021-01-01;2022-01-01;2021-02-07;2021-02-07;2021-02-12;2021-08-21;2021-09-12;69,6562929089724;0
15886;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 17/18 Milho M9;Safrinha;2017-01-01;2018-01-01;2017-03-04;2017-03-05;2017-03-10;2017-08-05;2017-08-07;91,6376166987653;0
3035;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 14/15 Soja S7;Safra;2014-01-01;2015-01-01;2014-10-20;2014-10-21;0;2014-02-21;2014-02-21;0;0
30442;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 21/22 Algod�o A5;Safrinha;2021-01-01;2022-01-01;2021-01-30;2021-01-31;0;2021-08-21;2021-09-11;0;0
9228;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 16/17 Soja S8;Safra;2016-01-01;2016-12-31;2016-10-22;2016-10-22;2016-10-27;2016-03-01;2016-03-04;62,2726319801163;R8
17734;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 18/19 Soja S6;Outros;2018-01-01;2019-01-01;2018-12-23;2018-12-23;2018-12-28;2018-04-18;2018-04-18;48,3466651432053;R4
20407;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 18/19 Milho M5;Outros;2018-01-01;2019-01-01;2018-04-19;2018-04-28;0;0;0;0;0
29277;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 21/22 Soja S9;Safra;2021-01-01;2022-01-01;2021-10-04;2021-10-06;2021-10-11;2021-01-22;2021-01-23;68,2268780180089;R5.5
4929;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 15/16 Soja S7;Safra;2015-01-01;2016-01-01;2015-11-01;2015-11-02;2015-11-09;2015-03-06;2015-03-06;0;R5.2
18715;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 18/19 Soja S7;Outros;2018-01-01;2019-01-01;2018-12-23;2018-12-29;2018-01-03;2018-04-18;2018-04-21;58,3279216955058;R6
3831;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 14/15 Milho M9;Safrinha;2014-01-01;2015-01-01;2014-02-24;2014-02-24;0;2014-07-27;2014-07-27;0;0
22091;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 19/20 Soja S6;Safra;2019-01-01;2020-01-01;2019-10-27;2019-10-27;2019-11-03;2019-02-25;2019-02-27;34,8231820273709;0
5555;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 15/16 Milho M2;Safrinha;2015-01-01;2016-01-01;2015-03-10;2015-03-11;2015-03-17;2015-08-17;2015-08-17;0;V1
23479;Repouso;Nova Esperan�a;86;Arenosa 0%-15%;Safra 19/20 Milho M4;Safrinha;2019-01-01;2020-01-01;2019-02-17;2019-02-17;2019-02-21;0;0;53,5235239516677;0
30727;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 21/22 Algod�o A8;Safrinha;2021-01-01;2022-01-01;2021-01-31;2021-01-31;2021-02-11;2021-08-21;2021-09-11;76,0582183707782;0
27175;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 20/21 Algod�o A4;Safrinha;2020-01-01;2020-12-31;2020-02-15;2020-02-15;2020-02-18;0;0;79,9211588827391;0
5460;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 15/16 Milho M3;Safrinha;2015-01-01;2016-01-01;2015-03-11;2015-03-12;2015-03-17;2015-08-17;2015-08-17;0;V1
18732;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 18/19 Soja S3;Outros;2018-01-01;2019-01-01;2018-12-30;2018-12-30;2018-01-04;2018-04-16;2018-04-16;55,3407116746561;0
22106;Repouso;Nova Esperan�a;86;Media 15%-35%;Safra 19/20 Soja S5;Safra;2019-01-01;2020-01-01;2019-10-29;2019-10-29;2019-11-03;2019-02-18;2019-02-27;70,9578079413386;0
30451;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 21/22 Algod�o A7;Safrinha;2021-01-01;2022-01-01;2021-01-22;2021-01-23;2021-01-27;2021-08-21;2021-10-18;70,5475798603485;VE
15925;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 17/18 Milho M7;Safrinha;2017-01-01;2018-01-01;2017-03-04;2017-03-05;2017-03-10;2017-08-05;2017-08-08;80,7339952539115;0
25630;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 20/21 Soja S2;Outros;2020-01-01;2020-12-31;2020-12-20;2020-12-21;2020-12-26;2020-04-20;2020-04-24;56,1022858539851;V2
5465;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 15/16 Milho M3;Safrinha;2015-01-01;2016-01-01;2015-03-12;2015-03-12;2015-03-19;2015-08-17;2015-08-18;0;0
17735;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 18/19 Soja S8;Outros;2018-01-01;2019-01-01;2018-12-23;2018-12-23;2018-12-28;2018-04-18;2018-04-20;56,1101366040965;R6
5776;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 15/16 Soja S6;Outros;2015-01-01;2016-01-01;0;0;0;0;0;0;0
32869;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 22/23 Soja S1;Safra;2022-01-01;2023-01-01;2022-10-03;2022-10-04;2022-10-06;2022-01-14;2022-01-16;69,2856965842383;R5
20425;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 18/19 Milho M5;Outros;2018-01-01;2019-01-01;2018-04-25;2018-04-29;0;0;0;0;0
22285;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 19/20 Milho M5;Safrinha;2019-01-01;2020-01-01;2019-02-11;2019-02-11;2019-02-15;2019-06-27;2019-06-30;75,4545697920821;0
12777;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 17/18 Soja S3;Safra;2017-01-01;2018-01-01;2017-10-25;2017-10-27;2017-11-01;2017-02-25;2017-02-26;71,375363828297;R5.5
9229;Repouso;Nova Esperan�a;87;Arenosa 0%-15%;Safra 16/17 Soja S8;Safra;2016-01-01;2016-12-31;2016-10-23;2016-10-24;2016-10-28;2016-03-03;2016-03-06;55,7893937999856;R8
